wallet_id,contract_name,symbol,balance,quote_rate,value_usd
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,tomi Token,TOMI,1.0,0.0005984,0.0005984
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Livepeer Token,LPT,5.0033759662458e-05,6.893,0.00034488272
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,LoopringCoin V2,LRC,0.0005986205701932,0.092059,5.5108412e-05
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Aave interest bearing STETH,aSTETH,1e-18,3739.642,3.739642e-15
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Liquid staked Ether 2.0,stETH,1e-18,3733.578,3.733578e-15
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Aave interest bearing WETH,aWETH,0.0,3739.642,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Uniswap,UNI,0.0,10.43,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Wrapped BTC,WBTC,0.0,117442.0,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Compound Uniswap,cUNI,0.0,0.214,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,SOS,SOS,0.0,2.5485e-09,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,DappRadar,RADAR,0.0,0.0015822,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,ApeCoin,APE,0.0,0.635,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Compound Dai,cDAI,0.0,0.02475,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Dai Stablecoin,DAI,0.0,1.0,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,ConstitutionDAO,PEOPLE,0.0,0.0208692,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Dai Stablecoin v1.0,DAI,0.0,19.632,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Botto,BOTTO,0.0,0.308,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,USD Coin,USDC,0.0,1.0,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Rocket Pool ETH,rETH,0.0,4261.918,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Compound,COMP,0.0,48.68,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Wrapped Ether,WETH,0.0,3739.99,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Aave Ethereum rETH,aEthrETH,0.0,4260.595,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,LooksRare Token,LOOKS,0.0,0.01571,0.0
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,$ stLido.fi,Visit https://stLido.fi to claim reward,4806.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,ALFA NTOK,аNTOK,2.018,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Cryptics.tech Airdrop Token,cryptics.tech,10000.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,BerryXToken,BRX,8.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,BEB公有链VPOW投票官方负责兜底回购,uxtw.com$0.02回购,16888.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Silverway,SLV,1.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Aave variable debt bearing USDT,variableDebtUSDT,0.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Cigarette Token,CIG,0.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Aave variable debt bearing USDC,variableDebtUSDC,0.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,UNILP,UniLP.net⁣,300.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Aave Ethereum Variable Debt USDT,variableDebtEthUSDT,0.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Vital  Ethereum,VETH,7.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Aave Ethereum Variable Debt USDC,variableDebtEthUSDC,0.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,ethopt.io,OPT,0.14,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Universal Bonus Token | t.me/bubbletonebot,UBT,10.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,MintOTHERSIDE.com,MintOTHERSIDE.com,1.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,VTChain,BVT,223.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,AaveLP.com,AaveLP.com,9000.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,fees.wtf,WTF,0.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Tokenfy,TKNFY,1773.662277,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Scatter.cx,STT,5.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,www.dfw.vc零成本大富翁最高赚8000eth,www.dfw.vc零成本大富翁最高赚8000eth,88888888.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Super Wallet Token,SW,0.09786,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,CRYPTOPUNKS,Ͼ,1.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Win Last Mile,WLM,66.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Ebakus,EBK,1007.0824209676974,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,FIFA.win,FIFAmini,20180.614,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,启动公链,betbeb.com,88888.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,ERC20,ERC20,0.99,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,TOPBTC,TOPBTC,8888.8888,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,qunfaba.com免费空投,qunfaba.com免费空投FreeBulksender,8888.9999,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,FingerPrint,FGP,10.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,DAppNode DAO Token,NODE,98.522167488,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,YunJiaMi.Com 免费交易 Free Exchange,YunJiaMi.Com 免费交易 Free Exchange,7777777.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,https://www.yidaibi.me/ 最佳一键发币解决方案 Create tokens easily,www.yidaibi.me一键发币CreateTokens,21000000.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,BioCrypt,BIO,500.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Tronix,TRX,15.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,VIN,VIN,7.77,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Compound Dai,cDAI,0.0,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,TOPBTC TOKEN,TOPB,8.88888888,,
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,Aave variable debt bearing WETH,variableDebtWETH,0.0,,
0xa98dc64bb42575efec7d1e4560c029231ce5da51,Wrapped Ether,WETH,0.02,3739.99,74.7998
0xa98dc64bb42575efec7d1e4560c029231ce5da51,USD Coin,USDC,54.531225,1.0,54.531223
0xa98dc64bb42575efec7d1e4560c029231ce5da51,Ether,ETH,0.0068189772,3739.595,25.500214
0xa98dc64bb42575efec7d1e4560c029231ce5da51,Compound USD Coin,cUSDC,141.36592008,0.025048,3.5409336
0xa98dc64bb42575efec7d1e4560c029231ce5da51,Dai Stablecoin v1.0,DAI,0.06,19.632,1.17792
0xa98dc64bb42575efec7d1e4560c029231ce5da51,Amber Token,AMB,0.1,,
0xb271ff7090b39028eb6e711c3f89a3453d5861ee,Compound Ether,cETH,0.27595923,75.181,20.746891
0xb271ff7090b39028eb6e711c3f89a3453d5861ee,USD Coin,USDC,4.501157,1.0,4.501157
0xb271ff7090b39028eb6e711c3f89a3453d5861ee,Compound USD Coin,cUSDC,141.52158799,0.025048,3.544833
0xb271ff7090b39028eb6e711c3f89a3453d5861ee,Ether,ETH,0.0,3739.595,0.0
0xb475576594ae44e1f75f534f993cbb7673e4c8b6,Ether,ETH,0.00584157146088662,3739.595,21.845112
0xb475576594ae44e1f75f534f993cbb7673e4c8b6,Compound USD Coin,cUSDC,141.26751651,0.025048,3.5384688
0xb475576594ae44e1f75f534f993cbb7673e4c8b6,USD Coin,USDC,0.0,1.0,0.0
0xb475576594ae44e1f75f534f993cbb7673e4c8b6,Disbalancer,DDOS,25.25607861491152,,
0xb57297c5d02def954794e593db93d0a302e43e5c,Compound Ether,cETH,0.43646882,75.181,32.814163
0xb57297c5d02def954794e593db93d0a302e43e5c,Ether,ETH,0.00097882122,3739.595,3.660395
0xb57297c5d02def954794e593db93d0a302e43e5c,Compound USD Coin,cUSDC,141.16899891,0.025048,3.5360012
0xb57297c5d02def954794e593db93d0a302e43e5c,Maker,MKR,0.0,2269.982,0.0
0xb57297c5d02def954794e593db93d0a302e43e5c,USD Coin,USDC,0.0,1.0,0.0
0xbd4a00764217c13a246f86db58d74541a0c3972a,WETH yVault,yvWETH,2248.0359936437567,4114.834,9250295.0
0xbd4a00764217c13a246f86db58d74541a0c3972a,Aave interest bearing WETH,aWETH,424.1525347984216,3739.642,1586178.6
0xbd4a00764217c13a246f86db58d74541a0c3972a,USD Coin,USDC,817875.111197,1.0,817875.1
0xbd4a00764217c13a246f86db58d74541a0c3972a,DAI yVault,yvDAI,84951.76864472474,1.185,100667.84
0xbd4a00764217c13a246f86db58d74541a0c3972a,Compound Basic Attention Token,cBAT,21626855.6146292,0.003274,70806.33
0xbd4a00764217c13a246f86db58d74541a0c3972a,Ether,ETH,12.869596674460235,3739.595,48127.08
0xbd4a00764217c13a246f86db58d74541a0c3972a,DefiPulse Index,DPI,134.90253450195462,117.809,15892.732
0xbd4a00764217c13a246f86db58d74541a0c3972a,Uniswap,UNI,400.0,10.43,4172.0
0xbd4a00764217c13a246f86db58d74541a0c3972a,Dai Stablecoin,DAI,2694.59906115669,1.0,2694.599
0xbd4a00764217c13a246f86db58d74541a0c3972a,Compound,COMP,8.017873605756021,48.68,390.3101
0xbd4a00764217c13a246f86db58d74541a0c3972a,0x Protocol Token,ZRX,427.6319956,0.27,115.46064
0xbd4a00764217c13a246f86db58d74541a0c3972a,FOX,FOX,200.0,0.0327896,6.55792
0xbd4a00764217c13a246f86db58d74541a0c3972a,Rigo Token,GRG,0.025,0.88,0.022
0xbd4a00764217c13a246f86db58d74541a0c3972a,Wrapped Ether,WETH,7.1234313053e-08,3739.99,0.00026641562
0xbd4a00764217c13a246f86db58d74541a0c3972a,Gemini dollar,GUSD,0.0,1.0,0.0
0xbd4a00764217c13a246f86db58d74541a0c3972a,Basic Attention Token,BAT,0.0,0.158,0.0
0xbd4a00764217c13a246f86db58d74541a0c3972a,Reputation,REPv2,0.0,0.858,0.0
0xbd4a00764217c13a246f86db58d74541a0c3972a,Compound USD Coin,cUSDC,0.0,0.025048,0.0
0xbd4a00764217c13a246f86db58d74541a0c3972a,Matic Token,MATIC,0.0,0.234,0.0
0xbd4a00764217c13a246f86db58d74541a0c3972a,Dai Stablecoin v1.0,DAI,0.0,19.632,0.0
0xbd4a00764217c13a246f86db58d74541a0c3972a,Aave interest bearing USDC,aUSDC,0.0,1.0,0.0
0xbd4a00764217c13a246f86db58d74541a0c3972a,USDС,USDС,5.062346164766733e+70,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Time-Honored Brand Chain,THBC,1.89,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Reputation,REP,0.0,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,DAI yVault,yvDAI,0.0,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,ՍSDС,ՍSDС,2.9784095962938676e+70,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,U⁤S‌D⁪ С⁣oin,U⁢S⁢D‍С⁬⁯,2166664.9,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Wormhole Token,WORM,819898.167709786,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Aave variable debt bearing GUSD,variableDebtGUSD,1.52,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Olympus Odyssey,ODY,104577.53450656263,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,ՍSDС,ՍSDС,2.7995707912694624e+70,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,YES Donald Trump,yTrump,0.0,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Concave Token,CNV,1324.372316025303,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,ChainPort,PORTX,800884.6465486158,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Silverway,SLV,1.0,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Amber Token,AMB,0.1,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Digix Gold Token,DGX,323.347645285,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,USDC yVault,yvUSDC,1e-06,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Aave variable debt bearing USDC,variableDebtUSDC,0.0,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,USDС,USDС,2.4531968564588728e+69,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Gnosis Safe,SAFE,407220.518459995,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,ՍSDС,ՍSDС,3.8678970655447146e+70,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Layer 3,L3T,386407.1996362128,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,AaveLP.com,AaveLP.com,19000.0,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,WETH yVault,yvWETH,0.0,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Blur Token,BLUR,7018.873093318147,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Ebakus,EBK,137.8911156377056,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,Iron Fish,IRON,7915664.418532012,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,ՍSDС,ՍSDС,3.2639186170068857e+70,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,BioCrypt,BIO,500.0,,
0xbd4a00764217c13a246f86db58d74541a0c3972a,⁤U⁯S‎D⁢С‎⁢,﻿U‎S⁣D⁪С⁭‍,0.7,,
0xc179d55f7e00e789915760f7d260a1bf6285278b,Compound USD Coin,cUSDC,4831.65314548,0.025048,121.023254
0xc179d55f7e00e789915760f7d260a1bf6285278b,Ether,ETH,0.0,3739.595,0.0
0xc179d55f7e00e789915760f7d260a1bf6285278b,Dai Stablecoin,DAI,0.0,1.0,0.0
0xc179d55f7e00e789915760f7d260a1bf6285278b,USD Coin,USDC,0.0,1.0,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Ether,ETH,0.0,3740.78,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,UMA Voting Token v1,UMA,0.0,1.466,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,yearn.finance,YFI,0.0,5549.351,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Basic Attention Token,BAT,0.0,0.158,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Numeraire,NMR,0.0,8.96,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Bancor Network Token,BNT,0.0,0.769,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Uniswap,UNI,0.0,10.43,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Republic Token,REN,0.0,0.0099037,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Dragon,DRGN,0.0,0.042712,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Civic,CVC,0.0,0.103911,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Orchid,OXT,0.0,0.0605431,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,ChainLink Token,LINK,0.0,18.251,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Compound Dai,cDAI,0.0,0.0247579,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Dai Stablecoin,DAI,0.0,1.0,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Matic Token,MATIC,0.0,0.234,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Aave Token,AAVE,0.0,296.958,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Maker,MKR,0.0,2271.1,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Balancer,BAL,0.0,1.388,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Compound,COMP,0.0,48.709,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Synthetix Network Token,SNX,0.0,0.648,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Cindicator Token,CND,0.0,0.0001525,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,Kyber Network Crystal,KNC,0.0,0.431,0.0
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,0x Protocol Token,ZRX,0.0,0.27,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,Dai Stablecoin,DAI,1.3975321014673034,1.0,1.3975321
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,HEX,HEX,101.0,0.002217,0.22391699
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,Ether,ETH,0.0,3740.78,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,STAKE,STAKE,0.0,0.13,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,1INCH Token,1INCH,0.0,0.278,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,Uniswap,UNI,0.0,10.43,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,Compound USD Coin,cUSDC,0.0,0.025048,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,Compound Ether,cETH,0.0,75.183,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,Compound Dai,cDAI,0.0,0.0247579,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,Ampleforth Governance,FORTH,0.0,2.778,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,USD Coin,USDC,0.0,1.0,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,Statera,STA,0.0,0.001962,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,Compound,COMP,0.0,48.709,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,Ampleforth,AMPL,0.0,1.14,0.0
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,Uniswap V2,UNI-V2,0.0,,
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,Uniswap V2,UNI-V2,0.0,,
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,HEX2T,HEX2T,0.0,,
0xcecf5163bb057c1aff4963d9b9a7d2f0bf591710,Compound Ether,cETH,0.24826682,75.183,18.665443
0xcecf5163bb057c1aff4963d9b9a7d2f0bf591710,Compound USD Coin,cUSDC,141.05675572,0.025048,3.5331898
0xcecf5163bb057c1aff4963d9b9a7d2f0bf591710,Ether,ETH,5.63159e-05,3740.78,0.21066539
0xcecf5163bb057c1aff4963d9b9a7d2f0bf591710,USD Coin,USDC,0.0,1.0,0.0
0xcf0033bf27804640e5339e06443e208db5870dd2,Compound USD Coin,cUSDC,141.26141013,0.025048,3.538316
0xcf0033bf27804640e5339e06443e208db5870dd2,Ether,ETH,0.0,3740.78,0.0
0xcf0033bf27804640e5339e06443e208db5870dd2,USD Coin,USDC,0.0,1.0,0.0
0xd0df53e296c1e3115fccc3d7cdf4ba495e593b56,Ether,ETH,0.002493502,3740.78,9.327642
0xd0df53e296c1e3115fccc3d7cdf4ba495e593b56,Compound USD Coin,cUSDC,141.16288782,0.025048,3.5358481
0xd0df53e296c1e3115fccc3d7cdf4ba495e593b56,USD Coin,USDC,0.0,1.0,0.0
0xd1a3888fd8f490367c6104e10b4154427c02dd9c,Compound USD Coin,cUSDC,141.37456596,0.025048,3.5411503
0xd1a3888fd8f490367c6104e10b4154427c02dd9c,Ether,ETH,0.0,3740.78,0.0
0xd1a3888fd8f490367c6104e10b4154427c02dd9c,USD Coin,USDC,0.0,1.0,0.0
0xd334d18fa6bada9a10f361bae42a019ce88a3c33,Compound Ether,cETH,0.28594445,75.183,21.498161
0xd334d18fa6bada9a10f361bae42a019ce88a3c33,Ether,ETH,0.00095457,3740.78,3.5708363
0xd334d18fa6bada9a10f361bae42a019ce88a3c33,USD Coin,USDC,0.0,1.0,0.0
0xd9d3930ffa343f5a0eec7606d045d0843d3a02b4,Compound Ether,cETH,0.32227133,75.183,24.229324
0xd9d3930ffa343f5a0eec7606d045d0843d3a02b4,Ether,ETH,0.00313603,3740.78,11.731198
0xd9d3930ffa343f5a0eec7606d045d0843d3a02b4,USD Coin,USDC,3.0,1.0,3.0
0xd9d3930ffa343f5a0eec7606d045d0843d3a02b4,Compound,COMP,0.0,48.709,0.0
0xdde73df7bd4d704a89ad8421402701b3a460c6e9,Ether,ETH,0.000324593649534,3740.78,1.2142334
0xdde73df7bd4d704a89ad8421402701b3a460c6e9,Compound Ether,cETH,0.0,75.183,0.0
0xdde73df7bd4d704a89ad8421402701b3a460c6e9,Tether USD,USDT,0.0,1.0,0.0
0xdde73df7bd4d704a89ad8421402701b3a460c6e9,Uniswap V2,UNI-V2,0.0,,
0xde92d70253604fd8c5998c8ee3ed282a41b33b7f,Ether,ETH,0.01177728,3740.78,44.056213
0xde92d70253604fd8c5998c8ee3ed282a41b33b7f,Compound USD Coin,cUSDC,141.09286002,0.025048,3.534094
0xde92d70253604fd8c5998c8ee3ed282a41b33b7f,USD Coin,USDC,0.0,1.0,0.0
0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,TrustSwap Token,SWAP,38.82185570621039,0.0996286,3.867767
0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,Compound USD Coin,cUSDC,140.72110916,0.025048,3.5247824
0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,Ether,ETH,0.0,3740.78,0.0
0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,USD Coin,USDC,0.0,1.0,0.0
0xebb8629e8a3ec86cf90cb7600264415640834483,Ether,ETH,0.000134063104728,3740.78,0.5015006
0xebb8629e8a3ec86cf90cb7600264415640834483,Compound USD Coin,cUSDC,0.0,0.025048,0.0
0xebb8629e8a3ec86cf90cb7600264415640834483,USD Coin,USDC,0.0,1.0,0.0
0xeded1c8c0a0c532195b8432153f3bfa81dba2a90,Ether,ETH,0.001712008,3740.78,6.4042454
0xeded1c8c0a0c532195b8432153f3bfa81dba2a90,Compound Ether,cETH,0.06279582,75.183,4.721178
0xeded1c8c0a0c532195b8432153f3bfa81dba2a90,0x Protocol Token,ZRX,0.9027777778,0.27,0.24375
0xeded1c8c0a0c532195b8432153f3bfa81dba2a90,Basic Attention Token,BAT,0.94536,0.16,0.15125759
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Ether,ETH,0.4378875072399299,3740.78,1638.0409
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Alongside Crypto Market Index,AMKT,1.0094877599279821,327.575,330.68295
0xf10fd8921019615a856c1e95c7cd3632de34edc4,ChainLink Token,LINK,10.0,18.259,182.59001
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Tether USD,USDT,10.28778,1.0,10.28778
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Basic Attention Token,BAT,36.96598680144123,0.16,5.914558
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Synthetix Network Token,SNX,0.040959109305904795,0.648,0.026541503
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Bancor Network Token,BNT,0.0,0.769,0.0
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Uniswap,UNI,0.0,10.43,0.0
0xf10fd8921019615a856c1e95c7cd3632de34edc4,AirSwap Token,AST,0.0,0.0412954,0.0
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Republic Token,REN,0.0,0.009894,0.0
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Synth sUSD,sUSD,0.0,0.93,0.0
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Dai Stablecoin,DAI,0.0,1.0,0.0
0xf10fd8921019615a856c1e95c7cd3632de34edc4,EthLend Token,LEND,0.0,0.01128,0.0
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Compound 0x,cZRX,0.0,0.0055834,0.0
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Curve.fi DAI/USDC/USDT/sUSD,crvPlain3andSUSD,0.0,1.08,0.0
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Kyber Network Crystal,KNC,0.0,0.431,0.0
0xf10fd8921019615a856c1e95c7cd3632de34edc4,0x Protocol Token,ZRX,0.0,0.27,0.0
0xf10fd8921019615a856c1e95c7cd3632de34edc4,Elrond,ERD,0.0,,
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Ether,ETH,0.0945831971945795,3740.78,353.81494
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,FTT,FTX Token,0.4034547167408495,0.96,0.38731652
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Liquid Mercury,MERC,20.0,0.0018776,0.037552
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,USD Coin,USDC,0.003826,1.0,0.003826
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Liquid staked Ether 2.0,stETH,1e-18,3734.307,3.734307e-15
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Compound,COMP,2e-18,48.709,9.7418e-17
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,yearn.finance,YFI,0.0,5549.351,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Wrapped NXM,wNXM,0.0,74.62,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Synapse,SYN,0.0,0.148,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,1INCH Token,1INCH,0.0,0.278,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Bancor Network Token,BNT,0.0,0.769,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Bankless Token,BANK,0.0,0.0004603,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,StakeWise,SWISE,0.0,0.027824,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Compound Ether,cETH,0.0,75.183,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,ChainLink Token,LINK,0.0,18.259,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Lido DAO Token,LDO,0.0,1.1,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,SushiToken,SUSHI,0.0,0.898,0.0
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,Compound Collateral,cCOMP,0.0,6.675,0.0
